,Id,Trial,InterpRating,solution_strategy_response.keys,TrialSequence,Cluster
8540,24034,5,0.0,1,141,"[0.3805168  0.67088298 0.33803699 0.2382757  0.98149938 0.19500744
 0.79205879 0.59398717 0.56451027 0.31469837]"
8541,24034,5,0.0,1,142,"[0.01182679 0.91287972 0.80998629 0.587823   0.82795013 0.10782984
 0.73778596 0.7862589  0.63338534 0.18471108]"
8542,24034,5,0.0,1,143,"[0.42172681 0.36121351 0.86125063 0.72345596 0.86811652 0.96248422
 0.28545736 0.75621714 0.14119139 0.98872144]"
8543,24034,5,0.0,1,144,"[0.22359826 0.19505864 0.52032729 0.59512891 0.49995202 0.87952854
 0.4533962  0.99584774 0.53150562 0.2432568 ]"
8544,24034,5,0.0,1,145,"[0.69803089 0.4299594  0.82267857 0.90281601 0.67608658 0.4083037
 0.07205855 0.87862196 0.48040022 0.11534759]"
8545,24034,5,0.0,1,146,"[0.41527572 0.55225905 0.8996441  0.18360494 0.43882857 0.40015103
 0.24887595 0.38167555 0.39458204 0.44162932]"
8546,24034,5,0.0,1,147,"[0.96671563 0.3196278  0.55912524 0.51496713 0.61221315 0.06929373
 0.55349452 0.50481784 0.63658808 0.8593056 ]"
8547,24034,5,0.0,1,148,"[0.83095405 0.15988833 0.13655037 0.99621297 0.5123426  0.03697092
 0.02295583 0.65995139 0.77243668 0.59432108]"
8548,24034,5,0.0,1,149,"[0.58711862 0.08940692 0.60911838 0.94978607 0.06574606 0.70070953
 0.71225668 0.26362699 0.1866252  0.19584981]"
8549,24034,5,0.0,1,150,"[0.25460927 0.17753168 0.92296366 0.50495823 0.30103256 0.45854173
 0.20040911 0.70778436 0.58812027 0.35657711]"
8550,24034,5,0.0,1,151,"[0.96478198 0.38470584 0.06360516 0.05159242 0.78698584 0.32750536
 0.12793351 0.87589859 0.01807965 0.33739706]"
8551,24034,5,0.0,1,152,"[0.82981467 0.11068119 0.19681598 0.30173809 0.49264033 0.82667143
 0.11938507 0.44843657 0.87819868 0.78071646]"
8552,24034,5,0.0,1,153,"[0.55254202 0.4616654  0.86794773 0.68177792 0.71590229 0.80188324
 0.46479294 0.99064787 0.06766873 0.00748588]"
8553,24034,5,0.0,1,154,"[0.20908762 0.08811418 0.66205588 0.5206663  0.58386098 0.56081738
 0.54094791 0.81426667 0.61614354 0.94732073]"
8554,24034,5,0.0,1,155,"[0.5557011  0.47288441 0.8355583  0.16077845 0.66892587 0.20296821
 0.98449854 0.80461275 0.74439321 0.39030155]"
8555,24034,5,0.0,1,156,"[0.16859816 0.5668466  0.95443491 0.26258844 0.16016021 0.57704894
 0.99005967 0.6330286  0.72769559 0.32653111]"
8556,24034,5,0.0,1,157,"[0.3973597  0.7441387  0.79151106 0.25474187 0.62042707 0.46087141
 0.08048744 0.29322878 0.07327595 0.84112764]"
8557,24034,5,0.0,1,158,"[0.65154742 0.73850144 0.86800057 0.58186409 0.83576081 0.43869958
 0.11646343 0.312512   0.27402289 0.80779322]"
8558,24034,5,0.0,1,159,"[0.64889942 0.88279983 0.20524549 0.26729058 0.77929197 0.33023143
 0.43994086 0.49956625 0.97320486 0.21064699]"
8559,24034,5,0.0,1,160,"[0.13775473 0.33432318 0.4010622  0.21029554 0.36012493 0.6284059
 0.10701012 0.33084904 0.15115068 0.10114704]"
8560,24034,5,0.0,1,161,"[0.17981385 0.44785851 0.59450425 0.55363855 0.1785595  0.78215143
 0.13902322 0.81256791 0.22999329 0.6792005 ]"
8561,24034,5,0.0,1,162,"[0.38619294 0.74144615 0.19232848 0.95989265 0.96670619 0.07788312
 0.524943   0.81179066 0.12541748 0.52116955]"
8562,24034,5,0.0,1,163,"[0.88337191 0.70193656 0.55093828 0.18330406 0.62749715 0.09797765
 0.75629117 0.49578944 0.00447798 0.11229666]"
8563,24034,5,0.0,1,164,"[0.14785817 0.55811536 0.3573389  0.49097429 0.23716899 0.0734216
 0.43610595 0.09023932 0.45763961 0.85335917]"
8564,24034,5,0.0,1,165,"[0.29005202 0.625909   0.71262691 0.35624599 0.86474339 0.94344028
 0.60529767 0.61817973 0.44446131 0.15887703]"
8565,24034,5,0.0,1,166,"[0.42286767 0.56460336 0.25940376 0.86401513 0.54506879 0.80164164
 0.08351001 0.22844295 0.26135018 0.76233637]"
8566,24034,5,0.0,1,167,"[0.95916852 0.37333878 0.79430509 0.15732768 0.04531975 0.11486826
 0.75350946 0.62945788 0.40717761 0.5861073 ]"
8567,24034,5,0.0,1,168,"[0.2300681  0.85509763 0.39870968 0.76678886 0.35363919 0.96708843
 0.61994737 0.64928446 0.10608461 0.71870687]"
8568,24034,5,0.0,1,169,"[0.42943288 0.74042273 0.07526897 0.67586265 0.4901777  0.95966472
 0.11496863 0.13401632 0.46681348 0.1610826 ]"
8569,24034,5,0.0,1,170,"[0.73191142 0.56663882 0.02514077 0.27746931 0.10796224 0.01266515
 0.87809201 0.26456335 0.1643819  0.62842522]"
8570,24034,5,0.0,1,171,"[0.23418609 0.17776676 0.92299745 0.28163032 0.98441955 0.27658334
 0.99791315 0.74521377 0.76782622 0.27407384]"
8571,24034,5,0.0,1,172,"[0.81831818 0.85157774 0.21532288 0.4211456  0.82781987 0.70683863
 0.46225572 0.91238443 0.37485858 0.42721497]"
8572,24034,5,0.0,1,173,"[0.62892102 0.63028451 0.98197186 0.80872153 0.90562729 0.94583098
 0.39751193 0.97573605 0.71150634 0.86248778]"
8573,24034,5,0.0,1,174,"[0.83277025 0.91429202 0.94687826 0.08752534 0.37384962 0.33696694
 0.56705045 0.0273029  0.43342262 0.23531835]"
8574,24034,5,0.0,1,175,"[0.54033346 0.41044114 0.98594809 0.33388638 0.83724994 0.09027694
 0.69562625 0.10625393 0.4549165  0.70948056]"
8575,24034,5,0.0,1,176,"[0.05504214 0.79242498 0.21707565 0.3346698  0.20231498 0.39333651
 0.0652211  0.93587271 0.54976834 0.08967858]"
8576,24034,5,0.0,1,177,"[0.70459487 0.97608932 0.75253857 0.63246989 0.32632698 0.78619364
 0.71273492 0.83084971 0.25627015 0.02902842]"
8577,24034,5,0.0,1,178,"[0.05161712 0.68567122 0.0147114  0.29652954 0.86106072 0.67185467
 0.91532469 0.96543665 0.93976324 0.0807479 ]"
8578,24034,5,0.0,1,179,"[0.13802681 0.13848316 0.62295849 0.417585   0.67860505 0.46629045
 0.6122392  0.29511119 0.82996358 0.43556964]"
8579,24034,5,0.0,1,180,"[0.91627502 0.03620241 0.28456265 0.38341067 0.15365038 0.99049059
 0.75872448 0.23843527 0.33661629 0.50606938]"
8580,24034,5,0.0,1,181,"[0.98146665 0.57101686 0.89510406 0.72978698 0.4526414  0.98566801
 0.54576147 0.23174999 0.35948526 0.21296536]"
8581,24034,5,0.0,1,182,"[0.5693352  0.39839179 0.59206875 0.56803899 0.09582904 0.73167136
 0.5302863  0.05923422 0.01947008 0.65617996]"
8582,24034,5,0.0,1,183,"[0.64885755 0.88043696 0.08056983 0.81160131 0.89025305 0.6877388
 0.07758249 0.14310897 0.52761578 0.97366516]"
8583,24034,5,0.0,1,184,"[0.25419755 0.73009768 0.60388761 0.35049945 0.99812393 0.7208902
 0.02029456 0.62717364 0.56234532 0.98958839]"
8584,24034,5,0.0,1,185,"[0.72033308 0.62333349 0.02741194 0.69911195 0.32509885 0.35185201
 0.53335417 0.89956412 0.89594801 0.98043298]"
8585,24034,5,0.0,1,186,"[0.22839848 0.79002246 0.95927811 0.81794532 0.09348284 0.46272278
 0.33778664 0.65436676 0.55618853 0.08745191]"
8586,24034,5,0.0,1,187,"[0.71947255 0.84508965 0.90480044 0.76990591 0.973895   0.83226002
 0.2969151  0.74705643 0.2535748  0.80729795]"
8587,24034,5,0.0,1,188,"[0.90194994 0.22613012 0.4569389  0.95998522 0.49079033 0.46342531
 0.10739161 0.31499534 0.32940466 0.9253789 ]"
8588,24034,5,0.0,1,189,"[0.93101786 0.70405105 0.05612604 0.60008643 0.89391901 0.21962555
 0.83439385 0.27201697 0.45433918 0.23857397]"
8589,24034,5,0.0,1,190,"[0.36320834 0.76395445 0.30916555 0.8598329  0.49302275 0.70936325
 0.69525997 0.35978196 0.11824893 0.68728614]"
8590,24034,5,0.0,1,191,"[0.05725736 0.08321627 0.62493072 0.60801424 0.26148687 0.89935713
 0.59787032 0.00777284 0.94118139 0.94263094]"
8591,24034,5,0.0,1,192,"[0.33536887 0.5924614  0.06592929 0.10381449 0.63658632 0.90855489
 0.33143204 0.24519617 0.47687992 0.71189952]"
8592,24034,5,0.0,1,193,"[0.82951896 0.78390377 0.3943179  0.90527771 0.79910131 0.05506785
 0.83775308 0.62846471 0.91976903 0.80874732]"
8593,24034,5,0.0,1,194,"[0.77831637 0.05983297 0.13396346 0.68351743 0.31040592 0.8259858
 0.24607109 0.08864941 0.68361507 0.95713718]"
8594,24034,5,0.0,1,195,"[0.50258758 0.17231873 0.68760642 0.75442976 0.70797456 0.48861711
 0.55511679 0.60554223 0.1175717  0.98221769]"
8595,24034,5,0.0,1,196,"[0.42147897 0.93009255 0.29774875 0.85590329 0.81683543 0.60083917
 0.29547694 0.45279031 0.77752188 0.27077323]"
8596,24034,5,0.0,1,197,"[0.70244419 0.60005794 0.79809362 0.03176278 0.63915083 0.0381993
 0.14162288 0.67410758 0.17194455 0.01806471]"
8597,24034,5,0.0,1,198,"[9.52780148e-01 5.15508333e-01 1.51253409e-01 5.62144588e-01
 3.83237583e-01 2.87074904e-01 1.86065649e-01 6.18679609e-01
 4.56471510e-04 3.93343363e-01]"
8598,24034,5,0.0,1,199,"[0.50457049 0.66527101 0.57630499 0.46294527 0.88344391 0.46675398
 0.27797372 0.19921722 0.29047163 0.22726718]"
8599,24034,5,0.0,1,200,"[0.0070761  0.25762974 0.41183379 0.88044164 0.02322741 0.5322895
 0.93985774 0.47881337 0.71467259 0.89620811]"
8600,24034,5,0.0,1,201,"[0.16542272 0.5849538  0.46222381 0.090238   0.67166454 0.28566717
 0.01885312 0.6801284  0.67814939 0.11835274]"
8601,24034,5,0.0,1,202,"[0.02186694 0.0556848  0.52223516 0.59182267 0.66482584 0.52976837
 0.50372786 0.04413294 0.6594549  0.78020469]"
8602,24034,5,0.0,1,203,"[0.38112831 0.95007982 0.68096892 0.86548907 0.1915699  0.36122568
 0.02863354 0.74247066 0.64594508 0.54760915]"
8603,24034,5,0.0,1,204,"[0.00691318 0.60887593 0.49894902 0.70312659 0.82170532 0.56015956
 0.11752781 0.36630979 0.35472435 0.02592256]"
8604,24034,5,0.0,1,205,"[0.25015251 0.62857861 0.36128455 0.34372616 0.21128776 0.49708704
 0.1106773  0.49675782 0.93030212 0.07391017]"
8605,24034,5,0.0,1,206,"[0.94858283 0.87817521 0.8869762  0.04133625 0.26443206 0.12584122
 0.81380135 0.76867719 0.94732435 0.49707759]"
8606,24034,5,0.0,1,207,"[0.50470892 0.39981944 0.75061918 0.7382391  0.54790984 0.37815409
 0.39151301 0.19834138 0.05483012 0.7391976 ]"
8607,24034,5,0.0,1,208,"[0.84038948 0.3135951  0.89083955 0.93189247 0.72052236 0.63677673
 0.89347168 0.8091504  0.62826754 0.33807676]"
8608,24034,5,0.0,1,209,"[0.68331917 0.1084589  0.05107582 0.97746172 0.87858317 0.71620905
 0.65052362 0.01217561 0.95136383 0.84888827]"
8609,24034,5,0.0,1,210,"[0.33006295 0.50026226 0.41333924 0.63664372 0.71928466 0.24619655
 0.84992903 0.7550968  0.81161093 0.70548646]"
8610,24034,5,0.0,1,211,"[0.03070499 0.39629661 0.35436673 0.42608823 0.37988734 0.31668146
 0.75830287 0.63968684 0.88882144 0.83384939]"
8611,24034,5,0.0,1,212,"[0.90351881 0.68600097 0.7592013  0.08886207 0.33083035 0.00222397
 0.91726113 0.61605904 0.71063893 0.31567303]"
8612,24034,5,0.0,1,213,"[0.96606902 0.86745622 0.76101291 0.03034272 0.581922   0.30668792
 0.43194205 0.8236876  0.78751123 0.29447998]"
8613,24034,5,0.0,1,214,"[0.9260402  0.9612435  0.88210927 0.01543117 0.66068893 0.16188182
 0.81577504 0.43289311 0.49357313 0.53170927]"
8614,24034,5,0.0,1,215,"[0.08976971 0.15436333 0.326823   0.12034511 0.68738532 0.52346087
 0.41892259 0.35138924 0.59968043 0.53310952]"
8615,24034,5,0.0,1,216,"[0.79264239 0.5216759  0.38978261 0.93103194 0.56790475 0.44416985
 0.26685615 0.07998489 0.67430053 0.8139948 ]"
8616,24034,5,0.0,1,217,"[0.15152241 0.06190714 0.43211857 0.23965128 0.49701821 0.08822011
 0.47529111 0.17206357 0.12211894 0.33831524]"
8617,24034,5,0.0,1,218,"[0.00348216 0.73868916 0.06103745 0.04464345 0.1822446  0.97866409
 0.27353311 0.76873264 0.11075792 0.04059898]"
8618,24034,5,0.0,1,219,"[0.86096458 0.99397149 0.68900646 0.33659576 0.4719083  0.16821787
 0.3032765  0.14337271 0.83332517 0.93928825]"
8619,24034,5,0.0,1,220,"[0.4874382  0.67942011 0.31724035 0.37577199 0.54942504 0.79172508
 0.39791703 0.58508172 0.00258384 0.89642408]"
8620,24034,5,0.0,1,221,"[0.24816026 0.12684385 0.62154367 0.98187053 0.71300238 0.61909325
 0.70343184 0.70365804 0.00233894 0.004393  ]"
8621,24034,5,0.0,1,222,"[0.67004086 0.1986076  0.13541192 0.82803433 0.24921994 0.95929703
 0.67164085 0.64037033 0.72162553 0.29947556]"
8622,24034,5,0.0,1,223,"[0.37054189 0.79225741 0.4829107  0.47941489 0.52530371 0.57612288
 0.23483014 0.30323304 0.80668791 0.07276318]"
8623,24034,5,0.0,1,224,"[0.59161994 0.44516308 0.73027518 0.13091591 0.32116492 0.4599203
 0.18911708 0.29094013 0.87918731 0.99365649]"
8624,24034,5,0.0,1,225,"[0.65051375 0.87119822 0.27124069 0.43764636 0.44701144 0.01824463
 0.70852484 0.98810045 0.96433124 0.65897973]"
8625,24034,5,0.0,1,226,"[0.54221163 0.19153585 0.91113256 0.23227738 0.57343594 0.0962202
 0.57713408 0.40312754 0.72732026 0.7306074 ]"
8626,24034,5,0.0,1,227,"[0.19944001 0.59603801 0.22962243 0.67651465 0.44097578 0.95622142
 0.55202238 0.68155597 0.11290631 0.62813149]"
8627,24034,5,0.0,1,228,"[0.05294298 0.01037857 0.23320131 0.00422761 0.5318614  0.17349936
 0.85916368 0.31211962 0.92481396 0.72679437]"
8628,24034,5,0.0,1,229,"[0.08541911 0.21317507 0.85403824 0.1102516  0.7143722  0.21152126
 0.55461436 0.92890335 0.72818995 0.69094053]"
8629,24034,5,0.0,1,230,"[0.36281629 0.6960244  0.55739978 0.56254482 0.7739992  0.89952507
 0.1920343  0.66385458 0.7025064  0.70416111]"
8630,24034,5,0.0,1,231,"[0.29158528 0.46410915 0.40925452 0.40846115 0.89407615 0.96669495
 0.16650606 0.72733037 0.29921514 0.61993162]"
8631,24034,5,0.0,1,232,"[0.04106048 0.03110719 0.84240813 0.11094885 0.50087892 0.2992901
 0.38779587 0.96314157 0.59063199 0.67944096]"
8632,24034,5,0.0,1,233,"[0.62838051 0.61813258 0.94535219 0.13861692 0.74812356 0.88041486
 0.84740065 0.8429088  0.31421968 0.32304804]"
8633,24034,5,0.0,1,234,"[0.76557449 0.83746929 0.03720786 0.54179595 0.66830408 0.06876232
 0.5841406  0.44246521 0.67347817 0.16111194]"
8634,24034,5,0.0,1,235,"[0.9296315  0.63066503 0.28896963 0.6862605  0.20733893 0.61351964
 0.24148414 0.00210827 0.71177237 0.79133496]"
8635,24034,5,0.0,1,236,"[0.94039287 0.98520353 0.38759879 0.44879571 0.20281719 0.80771549
 0.9854723  0.11308141 0.399192   0.23744595]"
8636,24034,5,0.0,1,237,"[0.44949833 0.92800657 0.84204199 0.3759316  0.49534444 0.65473401
 0.20820011 0.6297115  0.47974786 0.72189695]"
8637,24034,5,0.0,1,238,"[0.01355265 0.54982707 0.58778367 0.80708147 0.08997542 0.33076263
 0.32882398 0.73480874 0.90988072 0.81195405]"
8638,24034,5,0.0,1,239,"[0.78377702 0.36995152 0.49767776 0.79190859 0.03805942 0.05026816
 0.44716998 0.66579822 0.9454636  0.10024213]"
8639,24034,5,0.0,1,240,"[0.04384516 0.43205081 0.653185   0.74519926 0.68351958 0.83472831
 0.67985405 0.3276398  0.86579917 0.48965973]"
8640,24034,5,0.0,1,241,"[0.68964161 0.19630223 0.89634381 0.8531878  0.11134914 0.8859642
 0.57716614 0.55367189 0.97075681 0.18730426]"
8641,24034,5,0.0,1,242,"[0.84709732 0.59264102 0.24383186 0.12569711 0.48651432 0.82507106
 0.02931269 0.18191363 0.21684156 0.94703906]"
8642,24034,5,0.0,1,243,"[0.86267759 0.89402568 0.25240235 0.02741876 0.96845084 0.98497804
 0.35199614 0.21730005 0.60837636 0.23902997]"
8643,24034,5,0.0,1,244,"[0.47725837 0.53850647 0.58976024 0.80762003 0.78293429 0.2098763
 0.23404244 0.31025229 0.8573566  0.4410971 ]"
8644,24034,5,0.0,1,245,"[0.42198369 0.10109791 0.83756095 0.23592664 0.85368448 0.58946564
 0.57120562 0.38182664 0.55339078 0.29898992]"
8645,24034,5,0.0,1,246,"[0.26010955 0.91557532 0.03163128 0.85283922 0.68632075 0.76692247
 0.12957438 0.95169055 0.02855222 0.71449454]"
8646,24034,5,0.0,1,247,"[0.98216013 0.6842998  0.13157488 0.85909888 0.86895469 0.22229406
 0.99741365 0.18745157 0.61054593 0.23899059]"
8647,24034,5,0.0,1,248,"[0.66423538 0.9388249  0.2326365  0.04644864 0.82686359 0.83798131
 0.31192308 0.15687188 0.94860781 0.32279218]"
8648,24034,5,0.0,1,249,"[0.60951316 0.79230003 0.31385027 0.72097938 0.21418644 0.0672837
 0.67055438 0.53916083 0.69778232 0.23255778]"
8649,24034,5,0.0,1,250,"[0.83816653 0.4285446  0.03936773 0.53054428 0.43836143 0.83666981
 0.81629303 0.5079506  0.48311091 0.6310958 ]"
8650,24034,5,0.0,1,251,"[0.25873894 0.38894799 0.57435446 0.30489772 0.29967762 0.43674317
 0.78522444 0.66057308 0.31320446 0.62258375]"
8651,24034,5,0.0,1,252,"[0.6746975  0.93795993 0.50415709 0.98473563 0.75279505 0.00536141
 0.19049202 0.88352335 0.71772084 0.62263696]"
8652,24034,5,0.0,1,253,"[0.10035672 0.02400322 0.4032027  0.96057584 0.55601741 0.81214361
 0.3691006  0.85751013 0.73608329 0.71576853]"
8653,24034,5,0.0,1,254,"[0.62616099 0.53675311 0.53540491 0.73451096 0.18197059 0.61314193
 0.4521534  0.0404469  0.67806763 0.19146774]"
8654,24034,5,0.0,1,255,"[0.88638412 0.94337388 0.37817875 0.23092345 0.03320667 0.07541667
 0.53611534 0.9367252  0.0119617  0.36796712]"
8655,24034,5,0.0,1,256,"[0.96538728 0.42125333 0.48866503 0.85748465 0.06400955 0.13009528
 0.75011832 0.48593134 0.1919326  0.96631233]"
8656,24034,5,0.0,1,257,"[0.58507982 0.50327643 0.98725473 0.3135015  0.89344574 0.74462059
 0.1795182  0.85108095 0.12149031 0.56196685]"
8657,24034,5,0.0,1,258,"[0.35066011 0.33135421 0.29674241 0.05881782 0.0328197  0.25813089
 0.92521872 0.38316626 0.43770986 0.0014026 ]"
8658,24034,5,0.0,1,259,"[0.19606473 0.4009991  0.95009897 0.64658184 0.93896986 0.78520406
 0.35277171 0.11515968 0.06460558 0.10670296]"
8659,24034,5,0.0,1,260,"[0.89465975 0.13833665 0.69810996 0.0082754  0.37170769 0.4762211
 0.63179848 0.35053312 0.38997566 0.26487686]"
8660,24034,5,0.0,1,261,"[0.3902112  0.26957459 0.76061943 0.88243982 0.63411976 0.18778573
 0.36545467 0.94589334 0.07010633 0.63363594]"
8661,24034,5,0.0,1,262,"[0.39206394 0.57278023 0.84524056 0.83278194 0.86208876 0.81482398
 0.3766381  0.93208775 0.84469236 0.65496464]"
8662,24034,5,0.0,1,263,"[0.39609761 0.80920546 0.03840415 0.66699031 0.47886317 0.77250711
 0.15749191 0.7301718  0.72241573 0.4087337 ]"
8663,24034,5,0.0,1,264,"[0.70479182 0.2593025  0.98284586 0.93052519 0.76178309 0.26600077
 0.25169559 0.56636615 0.67482314 0.44218884]"
8664,24034,5,0.0,1,265,"[0.35635717 0.51271174 0.49827134 0.59865199 0.59545545 0.46415761
 0.8453218  0.48654824 0.97022714 0.323625  ]"
8665,24034,5,0.0,1,266,"[0.29369463 0.71093463 0.1030691  0.3819261  0.03402162 0.12014699
 0.90645468 0.16898518 0.32636388 0.3721466 ]"
8666,24034,5,0.0,1,267,"[0.43032564 0.89547992 0.71723446 0.96180192 0.38054309 0.12952595
 0.3730346  0.83028795 0.75638468 0.12237935]"
8667,24034,5,0.0,1,268,"[0.10443908 0.52251965 0.73182824 0.21597219 0.69533169 0.50490822
 0.49462914 0.1021266  0.20385511 0.39281014]"
8668,24034,5,0.0,1,269,"[0.15758259 0.69118926 0.0618547  0.62696512 0.38714912 0.40404287
 0.73340002 0.96267955 0.15653764 0.54465286]"
8669,24034,5,0.0,1,270,"[0.79869169 0.45173605 0.13346637 0.39258329 0.67993189 0.44733598
 0.28263558 0.8976142  0.80348017 0.97932204]"
8670,24034,5,0.0,1,271,"[0.67683358 0.24671374 0.48671373 0.56675089 0.43465748 0.65522253
 0.57056618 0.95961711 0.42778068 0.06459915]"
8671,24034,5,0.0,1,272,"[0.94241304 0.63979301 0.3711989  0.46076744 0.83487316 0.14478821
 0.44155384 0.8898067  0.61005046 0.42865368]"
8672,24034,5,0.0,1,273,"[0.74339299 0.44320318 0.97766884 0.53623755 0.92394492 0.57707969
 0.21716435 0.7062232  0.87226848 0.74354849]"
8673,24034,5,0.0,1,274,"[0.48673897 0.71860321 0.54464795 0.61954447 0.15554091 0.53092253
 0.8546607  0.98375666 0.46665849 0.09457649]"
8674,24034,5,0.0,1,275,"[0.62191617 0.58792351 0.95683691 0.28880326 0.23430316 0.60859546
 0.0810198  0.28886206 0.53459036 0.46161229]"
8675,24034,5,0.0,1,276,"[0.35934686 0.54378428 0.09783313 0.59593143 0.39618592 0.16201657
 0.73296543 0.65641695 0.20132602 0.19653103]"
8676,24034,5,0.0,1,277,"[0.04293546 0.72288671 0.66140545 0.29765017 0.76121703 0.30545948
 0.00605763 0.92927997 0.51422185 0.65766565]"
8677,24034,5,0.0,1,278,"[0.17858752 0.06666665 0.4228505  0.05314661 0.19118033 0.15977883
 0.56584763 0.21203144 0.19224679 0.78202686]"
8678,24034,5,0.0,1,279,"[0.28148417 0.68169983 0.63098746 0.44909545 0.28722585 0.07264235
 0.14040571 0.34935003 0.47029378 0.85217461]"
8679,24034,5,0.0,1,280,"[0.32594201 0.43669069 0.32189091 0.15493235 0.09338665 0.24061959
 0.30658113 0.85543465 0.79276653 0.52847547]"
8680,24034,5,0.0,1,281,"[0.39196061 0.52959597 0.96318159 0.19206659 0.35529842 0.87372208
 0.18609201 0.294895   0.50174348 0.86918338]"
8681,24034,5,0.0,1,282,"[0.52781954 0.04616676 0.11113141 0.26235981 0.9746685  0.69060082
 0.28529812 0.29182901 0.25254582 0.42126136]"
8682,24034,5,0.0,1,283,"[0.88077983 0.40923237 0.85537889 0.38690766 0.11134914 0.72679623
 0.80570178 0.81390803 0.95849713 0.65245367]"
8683,24034,5,0.0,1,284,"[0.39246905 0.34571848 0.88661134 0.5024481  0.07007728 0.07575826
 0.40890998 0.45219346 0.3106772  0.58859705]"
8684,24034,5,0.0,1,285,"[0.61649285 0.55684418 0.35112747 0.46058938 0.57278869 0.96034259
 0.15513027 0.79090636 0.87591151 0.13750747]"
8685,24034,5,0.0,1,286,"[0.34002281 0.58109217 0.20655869 0.88728866 0.92281848 0.49331471
 0.1301061  0.3166271  0.38811737 0.29350053]"
8686,24034,5,0.0,1,287,"[0.44109453 0.21468792 0.54874434 0.11585424 0.02911142 0.24279871
 0.0914368  0.46175216 0.91396652 0.22878024]"
8687,24034,5,0.0,1,288,"[0.39474073 0.97832989 0.55511119 0.59323661 0.9543316  0.78751616
 0.84044407 0.03119644 0.34718337 0.92100312]"
8688,24034,5,0.0,1,289,"[0.27339028 0.94815695 0.90009405 0.61562858 0.10010778 0.71862037
 0.27686253 0.64017192 0.82917145 0.51366662]"
8689,24034,5,0.0,1,290,"[0.29969838 0.46701815 0.03588173 0.45809618 0.27885257 0.84820448
 0.96846328 0.74697017 0.58623284 0.91041209]"
8690,24034,5,0.0,1,291,"[0.52149219 0.03246859 0.86393257 0.8595992  0.71444219 0.64523973
 0.02893432 0.44758995 0.72297758 0.05906169]"
8691,24034,5,0.0,1,292,"[0.75916645 0.24010626 0.73301279 0.14398727 0.51926572 0.7200222
 0.23937354 0.09143942 0.85905931 0.01343921]"
8692,24034,5,0.0,1,293,"[0.96725805 0.28573469 0.97815456 0.19928527 0.95342628 0.59536535
 0.04505321 0.06698648 0.33455484 0.16560146]"
8693,24034,5,0.0,1,294,"[0.48911542 0.70795994 0.28764538 0.31026479 0.76079249 0.64158178
 0.98519019 0.01809541 0.47898642 0.63790322]"
8694,24034,5,0.0,1,295,"[0.15549895 0.25727413 0.70913478 0.54352917 0.66335589 0.24488117
 0.23251251 0.11374252 0.05593363 0.03678499]"
8695,24034,5,0.0,1,296,"[0.13908401 0.91381606 0.2058106  0.28827586 0.52024526 0.54942267
 0.02063856 0.17154332 0.61986922 0.60262383]"
8696,24034,5,0.0,1,297,"[0.93035441 0.0275511  0.47233315 0.44493435 0.73255757 0.41220107
 0.47380862 0.00676067 0.27204878 0.98709449]"
8697,24034,5,0.0,1,298,"[0.44419287 0.31116103 0.2461619  0.7954092  0.51882856 0.28108908
 0.42929308 0.94119575 0.17717794 0.9660379 ]"
8698,24034,5,0.0,1,299,"[0.54310644 0.9848686  0.21619637 0.02106686 0.3238584  0.41250269
 0.43780987 0.28584667 0.58843915 0.07602711]"
8699,24034,5,0.0,1,300,"[0.54515104 0.68603045 0.58872128 0.39126174 0.38118667 0.84840642
 0.64505248 0.69582619 0.81869611 0.18582563]"
8700,24034,5,0.0,1,301,"[0.36142119 0.90849502 0.23746675 0.4026293  0.7400099  0.12248476
 0.96486312 0.53523223 0.8925278  0.62543649]"
8701,24034,5,0.0,1,302,"[0.13819304 0.513694   0.23700187 0.28337764 0.14319949 0.21300124
 0.7609271  0.02836053 0.13892105 0.79217442]"
8702,24034,5,0.0,1,303,"[0.89664557 0.15499349 0.34317971 0.17195562 0.32991028 0.74910853
 0.61500942 0.83585209 0.65668396 0.45582954]"
8703,24034,5,0.0,1,304,"[0.76190904 0.79948981 0.92611808 0.31676011 0.97948843 0.55013494
 0.34328252 0.11797854 0.95908838 0.374914  ]"
8704,24034,5,0.0,1,305,"[0.04991528 0.45384952 0.49095283 0.18314032 0.1646062  0.6914099
 0.22147296 0.79279718 0.61081975 0.95084111]"
8705,24034,5,0.0,1,306,"[0.18719944 0.34253062 0.42615025 0.12519422 0.03769451 0.18010852
 0.32479627 0.3876546  0.17908614 0.68188841]"
8706,24034,5,0.0,1,307,"[0.68108037 0.9746216  0.4622626  0.97693572 0.88185768 0.24435067
 0.29354132 0.87844288 0.08382242 0.28005701]"
8707,24034,5,0.0,1,308,"[0.51978308 0.72344377 0.2853294  0.02429577 0.65414457 0.85959756
 0.76708796 0.25475752 0.34414703 0.59522806]"
8708,24034,5,0.0,1,309,"[0.06385438 0.16636504 0.76387764 0.39930443 0.59060346 0.93586208
 0.86871377 0.7830472  0.70566143 0.08441997]"
8709,24034,5,0.0,1,310,"[0.82000354 0.27916672 0.82719401 0.80828099 0.68770516 0.57107491
 0.77252492 0.90203979 0.84647728 0.32095918]"
8710,24034,5,0.0,1,311,"[0.47209598 0.33240312 0.29665714 0.8858226  0.95343115 0.75146362
 0.38051454 0.36861423 0.6675536  0.19565049]"
